x,y,label
0.17100459026481946,0.47968282817917135,1
-0.7684734661256747,-0.6002591866860048,0
-0.08921526615972822,-0.49133633552474676,1
-0.5876066913692858,-0.7368706191821572,0
0.05687550049788373,0.4654955034305705,1
0.8936525811372664,0.5008181798951379,0
0.4257715397247263,0.2943576668046738,1
0.3763530365104243,0.9671638371808854,0
1.0462845949186272,-0.0049074685158649566,0
-0.32291716296051776,0.37335585123320886,1
0.2191859821525381,0.4628345264283591,1
-0.7821000821764897,0.7296560527179917,0
0.5438806540573725,0.007699308585383693,1
0.13133999030176532,0.5508828179467852,1
0.3738178016239418,0.3527328050142372,1
-0.49762430710497296,0.8741227946745453,0
-0.8152017803319164,-0.5574395711778197,0
-0.33912462929964166,-0.4033773237385918,1
0.0923821449037754,-0.4465746769067045,1
-0.8944549508536263,0.37339512361279437,0
-0.8981791515520393,-0.3081654902547654,0
0.024742672422789526,0.43338318328968267,1
-0.3156533994141104,-0.9236526889474519,0
-0.2392107530195746,0.9901519958338403,0
0.8022529957772322,-0.5911902637663101,0
-0.9751903993819256,0.13484240057710786,0
0.402699146742087,0.926467262333037,0
0.4233881281157222,0.1474323149563513,1
-0.47931401408809954,-0.894986161989104,0
-0.4516789117225617,0.8567739350623216,0
0.35831140435133296,0.3184571493806438,1
-0.516149749626095,0.167712283136198,1
0.21664605538095552,-1.057754259125167,0
0.03982255629855204,1.0252261779817775,0
0.2788746570489746,-0.46308019311911813,1
0.2874498259761054,0.39872278151071067,1
0.23346706877630738,0.4575487044675641,1
0.04290205906841176,1.0021179316107445,0
-0.11087162542247778,0.47835544109959094,1
-0.4725870318442915,0.20162646589047056,1
-1.0323688439366503,-0.15292438287652083,0
-0.013662714807598189,-1.0412592737542083,0
0.021735187502196836,-0.4869971901661992,1
0.2798115103940239,-0.89625195800196,0
0.9259521491986041,0.44419333404099476,0
-0.4775592466852891,0.20395872015953126,1
0.8004914068689214,-0.6957902047739704,0
-0.9708543099047551,-0.14293601372520798,0
-0.3332883284145411,-0.3165059352375316,1
-0.8831471076297316,-0.18442838141801826,0
-0.29720718795664436,0.4094771681357315,1
-0.4142445751054335,-0.9637882178134686,0
-0.2480889023997939,0.5043284925254955,1
0.486420046323205,0.09724654458304757,1
-0.9759774226418819,-0.11044912335405312,0
-0.39864707401807764,0.35996765802379205,1
-0.9264302742571708,-0.37090148530068534,0
-0.34622723910860725,-0.8976874761303404,0
-0.4741300739146865,0.09578173775936184,1
0.7880173484374623,0.6850526980502853,0
0.5480088343507418,0.01762425668777067,1
0.25905893420900444,-1.0215146818150214,0
-0.4630700120517165,0.2142234039317925,1
1.0408732513366894,0.026626176798607112,0
0.20958374239010313,-0.42190598570282944,1
