x,y,label
-2.041620928039587,-2.238706528098386,0
1.1514703264436341,-2.0433941545285497,2
-2.0124575397854207,-2.0398199589883816,0
2.373875146057814,2.5853400988216286,3
3.8444041634628836,0.9183508153889051,3
1.9415343412346282,-3.1145259986466414,2
-2.2071676718450184,2.117250104957226,1
-0.07576672188541211,-0.314258918220945,2
1.8962775880360996,-0.5458940449085667,2
-2.2423055594960015,1.2530595152951602,1
1.5441045180854513,-2.5748245099112594,2
-1.6695437783670037,2.671888379095246,1
3.1389042728901115,1.4987945517187458,3
-1.3182051035143645,3.6047778384124536,1
3.4808633427367806,2.1232842000837002,3
-1.9564936021751802,-1.852739890421447,0
-2.0009054926499905,-1.974310682064055,0
-2.569496368800698,0.7008562092239725,1
1.1463816148467019,1.5411669947636617,3
2.567867871799745,-2.4435962876695734,2
2.6435698460582966,2.4817745968239526,3
-2.112337556596041,2.024777284528335,1
2.984464546785223,0.9457249066246136,3
-2.070953393751625,2.106851937687129,1
-2.2202715772367467,-3.1632710317767225,0
-2.1496604813171065,1.5123239534978885,1
-1.3630706802657127,3.37850234233679,1
-1.5743251950076118,3.7895451131562403,1
-2.3205915547883524,1.496536032636771,1
2.2101403236523467,-2.7704485074238923,2
-2.127369551325725,-2.6372790567100735,0
-1.9849431663440822,-1.87083627828533,0
-1.9431083394387032,-1.763812035349697,0
1.5140022864488443,-1.903700048577859,2
-1.9543719334746925,-1.749070128153915,0
-1.9370244398519736,1.7037912679701575,1
-2.780420744479173,0.3233633726482581,1
2.5316053910233585,0.15317258639530396,3
2.3088117450706327,2.5831524789380276,3
-1.9605339028772042,1.9460986752143588,1
1.005399856935121,2.3583739118631097,3
3.042920666988909,-1.6768111382628113,2
-1.9974367464948044,-2.0454918974145255,0
2.281693440268972,-2.9950488770493835,2
2.151609556961591,1.1912543224651944,3
2.544938558136844,3.2250645825705337,3
-2.5574854951427546,0.4499960869407311,1
1.920471564302934,-1.3266516333736478,2
-2.0391553345669164,-2.1623821559414735,0
-2.031961925932087,-2.181427326531542,0
-2.008962722285857,-2.0013284454739546,0
3.1882576590345932,-2.712545842678385,2
3.858236625814474,2.6614864350341616,3
-1.9117101138532415,-1.4983903791981001,0
0.5786127375156631,-1.193874788163775,2
2.09615451219766,2.232331017524798,3
3.0648262630276477,-2.330847301821632,2
1.689939278546908,-1.3530588705801796,2
-1.7111651549977267,2.885698035985221,1
-1.573812028831341,2.7996053020751304,1
-0.16797749239424098,-0.9854398750339552,2
3.1772207784914483,-2.183595614237709,2
-2.561974722122323,1.3702461753626187,1
-2.0561406951408467,-2.262300965234771,0
1.4541898730223868,2.2114361814370325,3
2.5533624145729266,2.8812005598238604,3
1.231334725379948,-1.1992589036034285,2
2.6430214460413164,-3.0542854738219427,2
-2.132070669850153,1.6336969080775634,1
-2.0245777301794257,-2.1029360665096197,0
2.9615952213548966,0.11927173984434947,3
1.6265916472802577,1.8243241921425273,3
-2.473070858341938,0.9203585415571289,1
-2.3357246719971405,1.705204113030102,1
1.0249647155417099,-1.044483594279006,2
-1.9192212801757034,-1.6325742267685668,0
-1.4518063372754408,3.116934964818449,1
2.370726664084949,1.9337091448712849,3
-2.363729572307064,1.257550300118751,1
-2.0077498393842736,2.0406737864224658,1
1.6388100404981996,-0.8472458882199436,2
-2.1809515275475726,1.8810871804467402,1
-2.717303097253314,0.3720731323346207,1
-2.044634326786818,-2.242676125167508,0
-1.104286762837007,3.7856484636460666,1
-2.261647534630591,1.1332105068114053,1
