x,y,label
-2.3739889676771964,-2.7653170959229527,1
-2.03237746217322,-1.0598114491192883,1
5.965243495028727,-4.5073631713269755,2
-3.664791747210369,-1.8721325701256892,1
0.7723220327039009,2.287131707126623,0
4.624080263213635,-3.267223961954412,2
3.7061502867004643,-3.0292723854134618,2
0.43110587482466717,1.6000587005219251,0
0.8135373674105666,3.2839790373837117,0
0.9955429074804705,0.27232174998383507,0
3.20899845095815,-3.475176889289673,2
4.517828669156275,-4.171376254206797,2
1.2620583970805106,3.063648750328883,0
1.25684193519308,1.969706108093471,0
-2.642433874435977,-1.0306489839350068,1
3.03397637666092,-2.206340015955667,2
-3.1864195219652576,-4.564939931554313,1
1.6518074355143342,3.0621890562936303,0
0.12266015165331101,0.42812853493832703,0
4.256282786950823,-0.7787888211433232,2
-0.5647755826393497,1.0639451909964608,0
0.830908913050503,1.7910856553190597,0
3.9043973907239558,-5.769930410196894,2
-5.618673541241899,-3.46509215368622,1
3.0814524957373584,-2.600103231247045,2
0.3694691921795123,1.7887194469715393,0
-2.953100706704454,-1.4569938227565662,1
-0.3654634354708364,-0.27665426337856536,0
1.4949391897566633,0.7924708084776779,0
4.630081802720099,-2.6062421794888664,2
1.3591183075979676,1.427150564163673,0
4.7913079460226164,-4.0707624846950585,2
1.8038353754961043,2.008850184315452,0
3.2119423272567267,-1.196195551219211,2
1.8694062252450736,1.6397832830336276,0
-2.7887538191908003,-1.052018953376701,1
-0.5427517382165408,1.7917108055166588,0
-1.854652836149455,-2.84558205044787,1
2.25976940664875,-2.9643579950575716,2
0.1276673953239409,4.4118694901100355,0
1.851071503466267,1.5005050625446383,0
2.2979017071387284,2.9346022141444,0
-3.2965049866276837,-1.0905307953074672,1
-4.064021597939332,-1.6849199525686025,1
-3.8423168204921447,-1.3247141072450082,1
4.615578345257035,-3.4801288299098503,2
3.318737775645178,-2.979427061087963,2
-0.13266385121293744,1.3294488185952829,0
3.5489760034667244,-1.6217395972193245,2
-2.364336745055158,-0.8818546991201814,1
1.4394981194756138,3.767276487209949,0
-2.3097674748149153,-0.5602541863818388,1
1.778193531871068,2.201954753692927,0
-1.9563270457466864,-1.7411803487274693,1
1.2893286839537326,2.297407310159252,0
-0.13479100564769253,1.2337929979254771,0
4.379838779808069,-2.761960839636905,2
-3.7983115194597916,-0.8177782305007947,1
1.7512474586891273,1.4391123921303492,0
4.271881478100868,-1.4462870921071402,2
1.6224374571475626,3.012487928381547,0
-1.9817571805426195,-1.3898675249523973,1
1.056580460536754,-2.0045327685081813,2
-1.7999123783128887,-0.1014675223213104,1
-2.0032387594892738,-1.4092603270811161,1
-3.803433673089638,-0.839513652618675,1
-3.850022649416072,-1.9224475720056606,1
2.84337979794199,-2.22107548612916,2
1.5533181505791631,2.5865023935672724,0
2.4314829469339925,1.6818170443879294,0
-2.5116072479524414,-1.8656585528019103,1
2.708841115003146,-2.7416761111121697,2
-1.4422579795015855,1.2510993075116739,1
3.8115703467924527,-2.1973803790624578,2
-4.552382522075889,0.730925741581808,1
-2.6735162324313646,0.08794344820879285,1
-3.8314914633806425,-1.0240577660125436,1
-2.7232077915010837,-0.5048220613063431,1
2.0700479452397915,0.9405414685938585,0
0.8966961967246153,2.750232472995127,0
4.908333522859979,-1.9119762451387161,2
1.1191168451631106,2.284260077251929,0
3.3721208407388614,-3.0179248962297915,2
-3.4423571013995247,-0.9799219674631253,1
0.7157401869848435,1.1936039714587707,0
-3.621717031812964,-3.072846374681927,1
1.9066221792431801,2.6480252596514857,0
-0.48075022108889964,2.745548888232258,0
-3.525290912095325,-2.0330529506827704,1
-0.43832801671553034,2.7187430377179664,0
2.3690034754735123,1.2964428635749363,0
4.127572937249094,-1.6178628041377476,2
-1.5418547370078644,-2.199079531621299,1
1.5475651087290634,1.6854055569418542,0
2.5924460633417574,1.0258628147551103,0
4.600496446084086,-2.149429471530312,2
1.2297827103128727,2.3818116523659687,0
0.27790254094706346,2.113872538806622,0
-0.24597908280934733,1.2605382660527384,0
-2.836109556474756,-3.952817114283002,1
-2.179346516604549,-0.6779794083214183,1
4.373369373337223,-1.9043551054498788,2
-2.115253994700736,-1.1644449824749465,1
-2.6265784709526927,-1.9028615169341032,1
1.575956739876495,1.4773068066872406,0
5.167783048364701,-5.161770447385509,2
4.150488073531993,-4.0341614704075575,2
-2.3076948119444087,0.38861686204840695,1
0.5005174460105004,0.7891941425022189,0
-2.145610262174358,-1.9829623467429929,1
-1.8394817092259248,0.9103402524540241,1
-5.184755994437467,-0.8238901417604003,1
-3.185041021597277,-0.6631126169116197,1
-2.137551482905136,-1.0415592445448831,1
-2.41739943671561,-0.4457874837127962,1
-2.379269921988662,-2.3571722941627913,1
-0.6215727983337522,2.3601123717561032,0
4.7224142079178195,-2.9543646618040125,2
-0.19691745189802012,1.7054473556004621,0
-2.84341985636411,-0.504876620165109,1
-1.5963675198843674,-1.4503868799976987,1
-3.4755820721475432,-0.8995031738593474,1
4.982561636776454,-1.2528955081897635,2
-3.275112326331287,-1.5484280385345186,1
3.326024599956301,-3.6618543350474777,2
1.5057676563335156,-3.0423417296387134,2
-2.4289456433656875,-0.646252409790589,1
3.734145328312094,-2.612337457507462,2
4.6233822092026,-3.5478844827185556,2
0.8417338713072976,2.7308311743621116,0
-1.7488681367544352,-0.6749978884673413,1
-2.224024132190493,-2.7670135686112225,1
1.4770948288406784,2.228846105147281,0
2.8471824280418003,-3.2571741443670725,2
1.8082038432761243,-2.952398084849666,2
1.0727704358547472,3.1447430715218156,0
-1.3922542271950136,-0.2533689237913259,1
6.17643647024336,-0.4782713208515128,2
-1.4575550134136799,-1.709315057423938,1
3.698020102178586,-3.7203028453654365,2
4.269894436044846,-0.3598292857354619,2
-4.143888098283337,-2.317894646892357,1
5.221139348878286,-4.111713364442165,2
-1.5799031078029744,-2.1488793538499937,1
0.26458261925115956,3.00934117853749,0
-1.9457043423092202,2.2286028963455315,0
0.8644680703113803,2.0992893664756367,0
-0.1296575957083791,0.35203390295294623,0
0.7823601044576617,1.6517553998182444,0
-1.5335760666043285,-3.9039534625090564,1
2.1532237025902012,3.5481420825587953,0
4.009171982075844,-3.33829200886417,2
1.820401179105325,2.279146054202006,0
0.17572206070197938,2.737323379209678,0
1.6733464706229837,0.582458034009359,0
-3.0058649799700135,-1.9716692122234958,1
3.5989086640910815,-3.8546861835853656,2
2.6380664788622825,2.04788397629465,0
5.934575333514636,-2.546601387895503,2
-2.444377970510272,-0.6394718003874813,1
1.836525661797603,-3.401144615703961,2
0.5042260245809747,3.5190568751916356,0
-3.5160426710857506,-1.3202163901875237,1
4.5454940225925275,-3.25561324838779,2
5.034003662527384,-3.164393690943864,2
1.7319126909471905,-1.766720350694619,2
4.807310626652789,-0.6728659013086364,2
4.8648045792825485,-3.108949605499259,2
0.2525274512055887,3.4629199222365,0
1.6461067000726983,3.622951111481882,0
2.387437542457283,-3.239746426385377,2
2.075172785326002,-1.8745803571357782,2
-0.1835283212836929,1.696849549659849,0
2.3685971801179084,-2.819785471495249,2
2.9941004964494073,-3.196600620706613,2
-2.2459137515543985,0.09752146500055892,1
2.203876185293592,0.8031916274316029,0
1.8213888095763564,2.121096148282429,0
-2.592417807735307,-2.1939496391148525,1
1.3362669254559594,0.8944918237189851,0
-2.0640463280309813,-2.4256675727854855,1
2.061298048639407,-1.8317224381078838,2
0.020108714686458473,0.3704510748935257,0
-3.818173066849123,-0.6844635781505303,1
3.8834163078053696,-2.352204661793637,2
-0.33116156518161843,3.395536384138985,0
1.0187325190414176,1.3576615955912459,0
-2.7810294280331256,-1.4876351152230607,1
3.358695429895236,-3.6156502769824694,2
3.7470884044226183,-2.4598515900859486,2
0.4806213296703426,2.448297258628344,0
1.159599891595008,0.4299572557881508,0
5.991544249871233,-2.3178519804251128,2
-2.902283440073546,-2.034919363338756,1
3.618155858147113,-3.084885795344756,2
-3.153153058779869,0.7143552802293063,1
4.905219352240113,-2.996636381881211,2
4.005992924077432,-2.538489302389517,2
-1.1088216614049158,2.251128069407703,0
-2.807976597990948,-2.388409548792979,1
1.0043822951974446,1.8100936098634612,0
5.095796438620184,-4.194252096654458,2
-0.5324637022732033,1.2199177200303803,0
-0.7288407686370406,2.488838680316487,0
3.3142063692300865,-2.643464232068121,2
3.0240554277558434,-3.130035686849665,2
-3.8195908862418904,-1.7221603697251324,1
-2.6420576913082883,-2.482590610771588,1
1.507021178574567,0.6944103019686081,0
-3.124951883702547,1.4093478140561913,1
-3.1925461496840875,-2.7410225996512896,1
-3.268008288517717,-1.991052062257892,1
0.8363607146874443,2.1003921142450532,0
-2.581894076630147,-0.6148163291302753,1
4.370511335784594,-3.128829779457836,2
4.288210357139833,-4.126187216143708,2
5.090314004982213,-2.699444052706623,2
-2.781964879173065,-1.0963203322040052,1
-4.475730066752055,-1.5400270034442796,1
4.564722801885239,-4.152547622846007,2
-3.3555944131243565,-2.2881625206600957,1
2.6774773512469654,-2.7856110199416384,2
3.236987496266499,-4.2599163192817695,2
4.470156221413875,-3.8377947882792953,2
1.0122421163642021,0.6252991453341057,0
-1.8530878841743723,-2.03526909396525,1
0.646802312440549,1.8996693698920337,0
1.4037020619786629,1.1614506030992946,0
1.0673921495920906,1.7612747177207881,0
4.953706306823369,-3.852985776311554,2
7.266269125756906,-2.7897722855211398,2
-3.6191971873735342,-1.699081331174162,1
2.9091698581091814,-3.568617790567819,2
-3.307422769900149,-0.10879563047487517,1
